Trienio,Semestre,Chamada,Curso_Limpo,Campus,Turno,Sistema_ID,Sistema_Nome,Min,Max,Media,N
2019-2021,1°,1ª,CIÊNCIAS AMBIENTAIS (BACHARELADO),DARCY RIBEIRO,NOTURNO,7,EP / Alta Renda / PPI,-15.686,-15.686,-15.686,1
2019-2021,1°,1ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,61.373,143.742,92.189,9
2019-2021,1°,1ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,45.804,45.804,45.804,1
2019-2021,1°,1ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-27.035,-27.035,-27.035,1
2019-2021,1°,1ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,38.006,47.711,42.858,2
2019-2021,1°,1ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,21.358,36.304,28.663,3
2019-2021,1°,1ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,51.276,55.29,53.283,2
2019-2021,1°,2ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,46.285,55.995,49.972,3
2019-2021,1°,2ª,CIÊNCIAS BIOLÓGICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,10.889,10.889,10.889,1
2019-2021,1°,1ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,13.056,64.385,29.036,15
2019-2021,1°,1ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Universal,-20.052,46.127,0.295,12
2019-2021,1°,1ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-30.284,-23.245,-26.764,2
2019-2021,1°,1ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,NOTURNO,2,Cota para Negros,-2.467,25.446,11.49,2
2019-2021,1°,1ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-43.797,13.346,-8.845,3
2019-2021,1°,1ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,NOTURNO,3,EP / Baixa Renda / PPI,-50.721,-38.632,-45.25,4
2019-2021,1°,1ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-64.453,12.234,-29.378,3
2019-2021,1°,1ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,NOTURNO,5,EP / Baixa Renda / Não-PPI,-62.154,-7.43,-34.581,4
2019-2021,1°,1ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-64.327,4.995,-32.676,8
2019-2021,1°,1ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,NOTURNO,7,EP / Alta Renda / PPI,-52.303,16.406,-30.683,4
2019-2021,1°,1ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-69.285,8.335,-25.585,3
2019-2021,1°,1ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,NOTURNO,9,EP / Alta Renda / Não-PPI,-68.678,-68.678,-68.678,1
2019-2021,1°,2ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-6.471,5.103,-0.487,6
2019-2021,1°,2ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Universal,-68.443,-47.052,-54.532,4
2019-2021,1°,2ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,NOTURNO,2,Cota para Negros,-65.721,-65.721,-65.721,1
2019-2021,1°,2ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-80.212,-80.212,-80.212,1
2019-2021,1°,3ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-13.518,-7.663,-10.434,5
2019-2021,1°,3ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Universal,-77.193,-69.066,-73.13,2
2019-2021,1°,4ª,CIÊNCIAS CONTÁBEIS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-17.111,-17.111,-17.111,1
2019-2021,1°,1ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,92.033,175.077,119.796,11
2019-2021,1°,1ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,19.037,19.037,19.037,1
2019-2021,1°,1ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-25.591,29.074,-3.208,4
2019-2021,1°,1ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-60.912,0.999,-29.956,2
2019-2021,1°,1ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-40.775,55.484,10.682,4
2019-2021,1°,1ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,8,EP / Alta Renda / PPI / PCD,-41.338,-41.338,-41.338,1
2019-2021,1°,1ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,44.978,51.9,48.439,2
2019-2021,1°,2ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,83.453,91.369,87.241,7
2019-2021,1°,2ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,28.82,34.972,31.896,2
2019-2021,1°,3ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,78.715,82.601,80.658,2
2019-2021,1°,4ª,CIÊNCIAS ECONÔMICAS (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,70.694,74.442,72.568,2
2019-2021,1°,1ª,CIÊNCIAS NATURAIS (LICENCIATURA),PLANALTINA,NOTURNO,1,Universal,-76.854,-20.469,-53.997,9
2019-2021,1°,1ª,CIÊNCIAS NATURAIS (LICENCIATURA),PLANALTINA,NOTURNO,2,Cota para Negros,-90.203,-90.203,-90.203,1
2019-2021,1°,1ª,CIÊNCIAS SOCIAIS - ANTROPOLOGIA / SOCIOLOGIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Universal,11.533,94.463,40.74,20
2019-2021,1°,1ª,CIÊNCIAS SOCIAIS - ANTROPOLOGIA / SOCIOLOGIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,2,Cota para Negros,0.428,6.996,3.712,2
2019-2021,1°,1ª,CIÊNCIAS SOCIAIS - ANTROPOLOGIA / SOCIOLOGIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-35.497,-35.497,-35.497,1
2019-2021,1°,1ª,CIÊNCIAS SOCIAIS - ANTROPOLOGIA / SOCIOLOGIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-32.433,-16.98,-22.41,3
2019-2021,1°,1ª,CIÊNCIAS SOCIAIS - ANTROPOLOGIA / SOCIOLOGIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-60.222,28.724,-8.875,5
2019-2021,1°,1ª,CIÊNCIAS SOCIAIS - ANTROPOLOGIA / SOCIOLOGIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-51.116,31.064,-15.044,11
2019-2021,1°,2ª,CIÊNCIAS SOCIAIS - ANTROPOLOGIA / SOCIOLOGIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Universal,-0.395,8.634,3.572,5
2019-2021,1°,2ª,CIÊNCIAS SOCIAIS - ANTROPOLOGIA / SOCIOLOGIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-63.915,-56.299,-58.923,3
2019-2021,1°,3ª,CIÊNCIAS SOCIAIS - ANTROPOLOGIA / SOCIOLOGIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Universal,-11.21,-1.867,-8.144,4
2019-2021,1°,4ª,CIÊNCIAS SOCIAIS - ANTROPOLOGIA / SOCIOLOGIA (BACHARELADO/LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Universal,-15.478,-15.478,-15.478,1
2019-2021,1°,1ª,COMPUTAÇÃO (LICENCIATURA),DARCY RIBEIRO,NOTURNO,1,Universal,-20.863,34.167,-6.053,17
2019-2021,1°,1ª,COMPUTAÇÃO (LICENCIATURA),DARCY RIBEIRO,NOTURNO,2,Cota para Negros,-3.314,-3.314,-3.314,1
2019-2021,1°,1ª,COMPUTAÇÃO (LICENCIATURA),DARCY RIBEIRO,NOTURNO,3,EP / Baixa Renda / PPI,-81.096,-81.096,-81.096,1
2019-2021,1°,1ª,COMPUTAÇÃO (LICENCIATURA),DARCY RIBEIRO,NOTURNO,7,EP / Alta Renda / PPI,-51.231,-44.126,-47.678,2
2019-2021,1°,1ª,COMPUTAÇÃO (LICENCIATURA),DARCY RIBEIRO,NOTURNO,9,EP / Alta Renda / Não-PPI,-57.125,-53.651,-55.388,2
2019-2021,1°,2ª,COMPUTAÇÃO (LICENCIATURA),DARCY RIBEIRO,NOTURNO,1,Universal,-34.12,-21.081,-28.998,4
2019-2021,1°,3ª,COMPUTAÇÃO (LICENCIATURA),DARCY RIBEIRO,NOTURNO,1,Universal,-49.859,-37.342,-43.6,2
2019-2021,1°,4ª,COMPUTAÇÃO (LICENCIATURA),DARCY RIBEIRO,NOTURNO,1,Universal,-61.279,-52.515,-56.897,2
2019-2021,1°,1ª,COMUNICAÇÃO ORGANIZACIONAL (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Universal,-17.502,62.26,9.714,14
2019-2021,1°,1ª,COMUNICAÇÃO ORGANIZACIONAL (BACHARELADO),DARCY RIBEIRO,NOTURNO,2,Cota para Negros,-78.071,-78.071,-78.071,1
2019-2021,1°,1ª,COMUNICAÇÃO ORGANIZACIONAL (BACHARELADO),DARCY RIBEIRO,NOTURNO,7,EP / Alta Renda / PPI,-76.574,-23.424,-54.726,3
2019-2021,1°,1ª,COMUNICAÇÃO ORGANIZACIONAL (BACHARELADO),DARCY RIBEIRO,NOTURNO,9,EP / Alta Renda / Não-PPI,-49.352,-49.352,-49.352,1
2019-2021,1°,2ª,COMUNICAÇÃO ORGANIZACIONAL (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Universal,-47.249,-17.748,-32.161,6
2019-2021,1°,1ª,COMUNICAÇÃO SOCIAL - AUDIOVISUAL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,64.46,116.156,77.777,4
2019-2021,1°,1ª,COMUNICAÇÃO SOCIAL - AUDIOVISUAL (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,48.632,48.632,48.632,1
2019-2021,1°,1ª,COMUNICAÇÃO SOCIAL - AUDIOVISUAL (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-36.365,-36.365,-36.365,1
2019-2021,1°,1ª,COMUNICAÇÃO SOCIAL - AUDIOVISUAL (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-28.396,33.343,3.085,3
2019-2021,1°,1ª,COMUNICAÇÃO SOCIAL - AUDIOVISUAL (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-7.569,44.378,18.404,2
2019-2021,1°,2ª,COMUNICAÇÃO SOCIAL - AUDIOVISUAL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,55.42,78.53,66.975,2
2019-2021,1°,2ª,COMUNICAÇÃO SOCIAL - AUDIOVISUAL (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-7.66,-7.66,-7.66,1
2019-2021,1°,3ª,COMUNICAÇÃO SOCIAL - AUDIOVISUAL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,52.904,52.904,52.904,1
2019-2021,1°,1ª,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,77.921,129.694,93.261,8
2019-2021,1°,1ª,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,24.028,35.413,29.72,2
2019-2021,1°,1ª,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-31.239,24.992,-4.141,4
2019-2021,1°,1ª,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-45.596,4.223,-20.686,2
2019-2021,1°,1ª,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,14.955,56.294,39.571,3
2019-2021,1°,1ª,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA (BACHARELADO),DARCY RIBEIRO,DIURNO,8,EP / Alta Renda / PPI / PCD,-41.338,-41.338,-41.338,1
2019-2021,1°,1ª,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,54.06,54.06,54.06,1
2019-2021,1°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,113.772,155.752,132.946,12
2019-2021,1°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Universal,77.019,114.418,87.082,12
2019-2021,1°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,71.703,98.148,84.926,2
2019-2021,1°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,2,Cota para Negros,52.904,84.592,68.748,2
2019-2021,1°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,1.027,53.764,33.172,5
2019-2021,1°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,3,EP / Baixa Renda / PPI,2.332,42.274,28.773,5
2019-2021,1°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,28.279,53.85,40.678,3
2019-2021,1°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,5,EP / Baixa Renda / Não-PPI,12.304,37.517,24.911,2
2019-2021,1°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,48.707,52.731,50.121,3
2019-2021,1°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,7,EP / Alta Renda / PPI,38.282,74.352,53.174,4
2019-2021,1°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,8,EP / Alta Renda / PPI / PCD,29.619,29.619,29.619,1
2019-2021,1°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,114.736,145.342,129.136,3
2019-2021,1°,1ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,9,EP / Alta Renda / Não-PPI,54.367,61.664,56.948,3
2019-2021,1°,2ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,110.177,113.534,111.76,5
2019-2021,1°,2ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,1,Universal,74.255,74.44,74.348,2
2019-2021,1°,2ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,64.219,64.219,64.219,1
2019-2021,1°,2ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,2,Cota para Negros,51.651,51.651,51.651,1
2019-2021,1°,2ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-3.504,-3.504,-3.504,1
2019-2021,1°,2ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,23.988,23.988,23.988,1
2019-2021,1°,2ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,5,EP / Baixa Renda / Não-PPI,7.873,7.873,7.873,1
2019-2021,1°,2ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,45.114,45.114,45.114,1
2019-2021,1°,2ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,7,EP / Alta Renda / PPI,22.538,23.105,22.822,2
2019-2021,1°,2ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,9,EP / Alta Renda / Não-PPI,38.511,38.511,38.511,1
2019-2021,1°,3ª,DIREITO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,109.245,109.245,109.245,1
2019-2021,1°,3ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,7,EP / Alta Renda / PPI,19.949,19.949,19.949,1
2019-2021,1°,4ª,DIREITO (BACHARELADO),DARCY RIBEIRO,NOTURNO,7,EP / Alta Renda / PPI,9.89,9.89,9.89,1
2019-2021,1°,1ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,8.352,45.082,23.968,11
2019-2021,1°,1ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-7.405,-7.405,-7.405,1
2019-2021,1°,1ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-30.501,-17.981,-24.078,4
2019-2021,1°,1ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-54.427,-33.945,-45.448,3
2019-2021,1°,1ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-36.462,24.338,-4.265,4
2019-2021,1°,1ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,6.786,12.56,9.673,2
2019-2021,1°,2ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,6.549,8.241,7.373,3
2019-2021,1°,2ª,EDUCAÇÃO FÍSICA (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-36.701,-36.701,-36.701,1
2019-2021,1°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Universal,-21.256,46.723,-1.38,11
2019-2021,1°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,2,Cota para Negros,-18.38,-18.38,-18.38,1
2019-2021,1°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-73.641,-24.238,-44.994,4
2019-2021,1°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-53.868,-18.279,-37.067,3
2019-2021,1°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-21.729,-5.99,-13.548,4
2019-2021,1°,1ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-21.889,-19.463,-20.676,2
2019-2021,1°,2ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,1,Universal,-24.415,-22.911,-23.765,4
2019-2021,1°,2ª,EDUCAÇÃO FÍSICA (LICENCIATURA),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-71.322,-71.322,-71.322,1
2019-2021,1°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,53.945,104.45,69.611,9
2019-2021,1°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,1,Universal,26.432,71.32,45.489,11
2019-2021,1°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,33.356,33.356,33.356,1
2019-2021,1°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,13.394,33.844,23.619,2
2019-2021,1°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,3,EP / Baixa Renda / PPI,3.019,34.414,19.944,3
2019-2021,1°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,4,EP / Baixa Renda / PPI / PCD,-61.597,-61.597,-61.597,1
2019-2021,1°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,26.39,29.599,27.995,2
2019-2021,1°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,5,EP / Baixa Renda / Não-PPI,14.131,22.52,18.852,3
2019-2021,1°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,19.771,40.127,27.783,3
2019-2021,1°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,7,EP / Alta Renda / PPI,4.949,31.291,14.975,3
2019-2021,1°,1ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,64.649,65.414,65.031,2
2019-2021,1°,1ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,9,EP / Alta Renda / Não-PPI,26.36,46.546,36.453,2
2019-2021,1°,2ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,37.764,40.64,38.803,3
2019-2021,1°,2ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,1,Universal,22.267,26.079,24.279,3
2019-2021,1°,2ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,1.826,1.826,1.826,1
2019-2021,1°,2ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,7,EP / Alta Renda / PPI,1.207,1.207,1.207,1
2019-2021,1°,2ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,44.139,44.421,44.28,2
2019-2021,1°,2ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,9,EP / Alta Renda / Não-PPI,21.436,21.436,21.436,1
2019-2021,1°,3ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,36.528,37.25,36.889,2
2019-2021,1°,3ª,ENFERMAGEM (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,31.455,31.455,31.455,1
2019-2021,1°,3ª,ENFERMAGEM (BACHARELADO),CEILÂNDIA,DIURNO,9,EP / Alta Renda / Não-PPI,11.207,11.207,11.207,1
2019-2021,1°,1ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,26.947,94.16,51.415,8
2019-2021,1°,1ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,72.619,72.619,72.619,1
2019-2021,1°,1ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-72.216,-72.216,-72.216,1
2019-2021,1°,1ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-49.389,38.819,-13.126,4
2019-2021,1°,1ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-55.038,-2.954,-25.844,5
2019-2021,1°,2ª,ENGENHARIA AMBIENTAL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,-23.316,14.783,-6.707,3
2019-2021,1°,1ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,96.375,155.602,118.505,9
2019-2021,1°,1ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,14.522,14.522,14.522,1
2019-2021,1°,1ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,-28.648,18.511,-5.068,2
2019-2021,1°,1ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,-14.773,23.601,4.414,2
2019-2021,1°,1ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-16.736,85.341,15.807,4
2019-2021,1°,1ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-6.562,53.596,23.517,2
2019-2021,1°,2ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,57.499,94.091,73.7,6
2019-2021,1°,2ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,7,EP / Alta Renda / PPI,-39.601,-23.794,-31.697,2
2019-2021,1°,2ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,9,EP / Alta Renda / Não-PPI,-9.728,-9.728,-9.728,1
2019-2021,1°,3ª,ENGENHARIA CIVIL (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,44.107,50.913,46.78,3
2019-2021,1°,1ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,1,Universal,131.45,163.169,145.754,8
2019-2021,1°,1ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,2,Cota para Negros,84.173,84.173,84.173,1
2019-2021,1°,1ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,3,EP / Baixa Renda / PPI,39.279,96.047,60.684,3
2019-2021,1°,1ª,ENGENHARIA DE COMPUTAÇÃO (BACHARELADO),DARCY RIBEIRO,DIURNO,5,EP / Baixa Renda / Não-PPI,17.976,19.536,18.756,2
